"Cycle_Index","Discharge Time (s)","Decrement 3.6-3.4V (s)","Max. Voltage Dischar. (V)","Min. Voltage Charg. (V)","Time at 4.15V (s)","Time constant current (s)","Charging time (s)","RUL"
"917","1126.27","310.97142857127","3.849","3.675","1710.6697142869","2420.38","7640.61","196"
"918","1132.13","312","3.852","3.672","1746.6377142854","2456.35","7437.06","195"
"919","1138.62","313.59999999963","3.855","3.671","1762.0662857145","2456.35","7388.1","194"
"920","1141.12","314.91428571381","3.856","3.671","1772.3200000003","2492.32","7374.56","193"
"921","1145.02","314.66666666604","3.857","3.669","1781.3509999998","2492.35","7414.82","192"
"922","1145.31","315.33333333395","3.857","3.668","1787.6505714282","2492.22","7423.33","191"
"923","1145.89","314.40000000037","3.858","3.667","1787.717571428","2492.29","7399.48","190"
"924","1146.81","315.25714285672","3.858","3.668","1787.7805714291","2492.35","7440.04","189"
"925","1146.02","314.40000000037","3.857","3.666","1787.7495714277","2492.32","7435.8","188"
"926","1144.13","314.47619047761","3.857","3.666","1787.7175714299","2492.29","7473.76","187"
"927","1140.93","313.59999999963","3.857","3.667","1777.4938571434","2492.35","7491.55","186"
"928","1138.14","312.66666666604","3.857","3.666","1767.2091428544","2492.35","7415.2","185"
"929","1137.19","313.02857142873","3.857","3.668","1762.0352857131","2456.32","7417.41","184"
"930","1137.22","311.59999999963","3.857","3.668","1761.972285714","2456.26","7410.27","183"
"931","1138.33","313.02857142873","3.857","3.667","1756.9154285733","2456.34","7459.86","182"
"932","1137.72","312.66666666604","3.857","3.668","1756.9624285716","2456.39","7411.55","181"
"933","1134.39","310.80000000075","3.857","3.667","1756.9154285695","2456.34","7448.73","180"
"934","1130.56","310","3.856","3.667","1746.629714286","2456.34","7395","179"
"935","1122.77","308","3.854","3.667","1741.4238571413","2456.28","7363.94","178"
"936","1117.66","306.66666666604","3.853","3.67","1715.7875714283","2420.36","7360.94","177"
"937","1112.7","306.40000000037","3.852","3.671","1704.8909999989","2384.39","7306.92","176"
"938","1108.64","305.59999999963","3.851","3.671","1690.057285713","2384.34","7362.69","175"
"939","1087.94","310.39599999972","3.837","3.809","1386.3599999994","2198.02","7882.45","174"
"940","1101.75","306","3.845","3.927","1376.3599999994","2168.36","7795.2","173"
"941","1105.69","304","3.849","3.674","1659.1691428535","2348.31","7439.53","172"
"942","1110.84","306.17142857052","3.851","3.674","1669.3928571436","2384.25","7388.19","171"
"943","1110.84","304.97142857127","3.852","3.671","1682.3439999986","2384.34","7376.06","170"
"944","1106.28","304.45714285597","3.851","3.671","1682.375","2384.38","7374.81","169"
"945","1107.44","305.33333333395","3.851","3.672","1673.2179999985","2348.22","7314.94","168"
"946","1107.72","304.7272727266","3.852","3.672","1674.6297142841","2384.34","7386.81","167"
"947","1111.56","307.19999999925","3.852","3.672","1674.5977142863","2384.31","7405.19","166"
"948","1106.16","304.45714285597","3.852","3.67","1684.9774285685","2384.41","7368.78","165"
"949","1105.16","303.9428571444","3.852","3.672","1669.3928571436","2348.25","7374.5","164"
"950","1105.41","304.45714285597","3.852","3.671","1664.3440000005","2348.34","7364.81","163"
"951","1104.97","303.59999999963","3.852","3.671","1668.7190000024","2348.22","7418.44","162"
"952","1103.28","302.74285714328","3.852","3.671","1664.3130000029","2348.31","7379.5","161"
"953","1103.5","302.96103896201","3.852","3.671","1664.3129999991","2348.31","7421.41","160"
"954","1101.66","302.22857142985","3.852","3.671","1664.375","2348.38","7374.25","159"
"955","1100.66","303.4285714291","3.851","3.671","1659.263142854","2348.41","7374.03","158"
"956","1100.69","302","3.851","3.673","1659.2321428563","2348.38","7402.41","157"
"957","1097.41","301.17210000008","3.85","3.672","1659.2011428569","2348.34","7364.12","156"
"958","1095.19","302.40000000037","3.85","3.672","1654.0892857145","2348.38","7336.53","155"
"959","1093.22","300.17142857052","3.849","3.673","1648.8834285717","2348.31","7326.59","154"
"960","1089.62","300.3116883114","3.848","3.673","1643.7725714315","2348.34","7328.03","153"
"961","1086.28","298.62857142836","3.847","3.673","1633.4868571442","2312.34","7291.38","152"
"962","1081.91","298.40000000037","3.847","3.674","1623.8439999986","2312.34","7300.91","151"
"963","1063.47","301.60399999842","3.833","3.819","1302.3429999985","2107","7901.78","150"
"964","1069.28","296.88311688416","3.839","3.931","1292.375","2096.38","7767.28","149"
"965","1071.22","296.41558441706","3.841","3.68","1576.8834285717","2240.31","7392.94","148"
"966","1071.75","294.34285714291","3.843","3.678","1587.1745714322","2276.34","7303.25","147"
"967","1074.62","296.90909090824","3.845","3.678","1592.3130000029","2276.31","7315.19","146"
"968","1075.75","296.1038961038","3.845","3.677","1596.75","2276.25","7310.38","145"
"969","1072.62","296.5714285709","3.845","3.678","1592.3130000029","2276.31","7281.81","144"
"970","1075.5","296.80000000075","3.845","3.678","1587.2321428563","2276.38","7300.88","143"
"971","1078.19","296.1038961038","3.846","3.676","1592.25","2276.25","7358","142"
"972","1082","297.35064935125","3.847","3.676","1597.5178571436","2276.38","7336.25","141"
"973","1078.88","296.1038961038","3.846","3.675","1610.375","2276.38","7357.62","140"
"974","1077.69","297.02991428785","3.846","3.675","1601.3119999971","2276.31","7367.12","139"
"975","1079","297.59999999963","3.846","3.676","1597.5178571436","2276.38","7368.69","138"
"976","1077.5","297.59999999963","3.846","3.675","1601.375","2276.38","7361.81","137"
"977","1077.19","296.80000000075","3.846","3.676","1597.5178571436","2276.38","7408.94","136"
"978","1073.88","296","3.845","3.675","1596.9380000029","2276.44","7361.56","135"
"979","1070.06","293.14285714366","3.845","3.676","1587.75","2276.25","7364.38","134"
"980","1069.06","293.14285714366","3.845","3.677","1582.0262857117","2240.31","7322.19","133"
"981","1067.12","292.90909090824","3.846","3.677","1578.8119999971","2240.31","7345.5","132"
"982","1066.31","292.90909090824","3.846","3.678","1571.741571432","2240.31","7319.44","131"
"983","1067.38","292.80000000075","3.846","3.678","1571.7405714262","2240.31","7331","130"
"984","1065.25","292.0519480519","3.846","3.677","1571.8035714291","2240.38","7344.31","129"
"985","1063.56","292","3.845","3.68","1566.5977142826","2240.31","7249.62","128"
"986","1059.25","291.2727272734","3.843","3.678","1561.4548571408","2240.31","7321","127"
"987","1032.75","290.81216666475","3.827","3.812","1239.3119999971","2037","7849.62","126"
"988","1044.81","288.4675324671","3.835","3.934","1206.6607142854","1988.38","7757.19","125"
"989","1046.81","289.71428571455","3.837","3.684","1511.3119999971","2168.31","7375.56","124"
"990","1043.38","288.28571428545","3.836","3.684","1515.875","2168.38","7301.5","123"
"991","1046.56","288","3.837","3.683","1510.0262857117","2168.31","7281.38","122"
"992","1046.56","288","3.838","3.684","1515.8119999971","2168.31","7209.62","121"
"993","1044.12","287.28571428545","3.837","3.682","1520.375","2168.38","7255.12","120"
"994","1039.75","285.5714285709","3.838","3.683","1515.2951428592","2168.44","7246.31","119"
"995","1039.75","286.28571428545","3.838","3.684","1504.883428568","2168.31","7240.81","118"
"996","1040.25","286.28571428545","3.839","3.684","1502.375","2168.38","7188.44","117"
"997","1040.94","286.90909090824","3.839","3.684","1504.8214285709","2168.25","7225","116"
"998","1040.12","286.90909090824","3.839","3.683","1502.3119999971","2168.31","7151.31","115"
"999","1041.69","286.90909090824","3.839","3.683","1502.3130000029","2168.31","7238.12","114"
"1000","1042.31","286.90909090824","3.839","3.683","1502.3130000029","2168.31","7197.5","113"
"1001","1041.5","286.90909090824","3.839","3.682","1510.0892857145","2168.38","7175.94","112"
"1002","1040.94","286.90909090824","3.838","3.683","1506.875","2168.38","7240.94","111"
"1003","1039.44","286.28571428545","3.839","3.683","1502.375","2168.38","7230.38","110"
"1004","1034.5","283.85714285634","3.838","3.683","1497.9369999971","2168.44","7252.81","109"
"1005","1028.81","283.4285714291","3.835","3.684","1488.8119999971","2132.31","7239.94","108"
"1006","1030.44","283.4285714291","3.836","3.685","1475.375","2132.38","7278","107"
"1007","1028.62","282.71428571455","3.836","3.685","1479.875","2132.38","7197","106"
"1008","1031.88","283.4285714291","3.836","3.685","1475.3119999971","2132.31","7196","105"
"1009","1027.81","282","3.836","3.684","1488.875","2132.38","7222.12","104"
"1010","1026.19","282","3.835","3.685","1468.9464285709","2132.38","7205.19","103"
"1011","1014.75","283.25","3.823","3.814","1155.25","1932","7855.12","102"
"1012","190945.99","6120","4.22","3.363","53069.984000001","64385.95","64385.95","101"
"1013","1008.48","279.16483516432","3.815","3.619","2470.7199999988","3644.32","12038.62","100"
"1014","1007.75","275.14285714179","3.821","3.698","1430.3839999996","2096.38","7509.15","99"
"1015","1011.97","275.86813186854","3.824","3.698","1439.2550000008","2096.26","7294.27","98"
"1016","1016.06","277.14285714366","3.825","3.697","1448.3200000003","2096.32","7243.78","97"
"1017","1018.82","278.10989010893","3.827","3.697","1457.227","2096.23","7207.27","96"
"1018","1023.07","279.69230769202","3.828","3.696","1463.7795714307","2132.35","7221.95","95"
"1019","1024.54","280.71428571455","3.828","3.694","1470.8509999998","2132.35","7193.76","94"
"1020","1024.99","280.48794505559","3.828","3.693","1475.3829999994","2132.38","7236.13","93"
"1021","1025.41","279.71428571455","3.828","3.695","1474.097285714","2132.38","7228.99","92"
"1022","1024.32","281.27472527511","3.829","3.693","1475.2580000032","2132.26","7256.93","91"
"1023","1022.75","281.27472527511","3.829","3.692","1470.8820000011","2132.38","7283.07","90"
"1024","1020.92","279.56043956056","3.829","3.693","1466.3209999986","2096.32","7249.51","89"
"1025","1020.41","278.63736263849","3.829","3.693","1458.6447142865","2096.36","7245.95","88"
"1026","1020","279.56043956056","3.829","3.693","1457.3509999998","2096.35","7257.98","87"
"1027","1017.15","278","3.828","3.693","1453.4938571434","2096.35","7293.63","86"
"1028","1017.66","278.76923076995","3.828","3.694","1448.3590000011","2096.36","7216.73","85"
"1029","1016.83","277.84615384601","3.828","3.692","1452.8440000005","2096.34","7256.48","84"
"1030","1018.22","277.84615384601","3.828","3.693","1448.2189999986","2096.22","7291.39","83"
"1031","1016","277.84615384601","3.828","3.692","1448.3589999974","2096.36","7266.47","82"
"1032","1014.91","277.0549450554","3.828","3.693","1448.375","2096.38","7241.56","81"
"1033","1012.61","275.76923076995","3.828","3.693","1443.8129999991","2096.31","7231.2","80"
"1034","1011.88","275.34065934084","3.828","3.693","1439.375","2096.38","7230.75","79"
"1035","1010.53","275.5714285709","3.828","3.694","1434.7660000008","2096.27","7259.27","78"
"1036","1006.98","274.54945054836","3.828","3.694","1430.3590000011","2060.39","7215.84","77"
"1037","987.42","269.39875000156","3.812","3.816","1092.3130000029","1855","7914.27","76"
"1038","991.97","271.54285714403","3.818","3.943","1082.3440000005","1844.34","7758.19","75"
"1039","996.06","272","3.822","3.699","1380.75","2024.25","7311.09","74"
"1040","999.28","272.30769230798","3.824","3.697","1394.375","2024.38","7226.06","73"
"1041","1000.59","273.08425274678","3.825","3.696","1407.1701428555","2060.31","7209","72"
"1042","997.72","272.30769230798","3.824","3.695","1407.2011428569","2060.34","7188.59","71"
"1043","997.44","270.80769230798","3.824","3.696","1398.8440000005","2024.34","7210.53","70"
"1044","997.44","271.38461538404","3.825","3.697","1398.8120000008","2024.31","7167.41","69"
"1045","996.22","271.38461538404","3.825","3.695","1398.875","2024.38","7173.94","68"
"1046","994.03","272.30769230798","3.825","3.696","1396.9464285709","2024.38","7197.66","67"
"1047","993.78","270.23076923005","3.824","3.696","1389.875","2024.38","7182.91","66"
"1048","991.22","269.80219780095","3.824","3.697","1389.8439999986","2024.34","7173.72","65"
"1049","989.31","269.01098901033","3.823","3.697","1381.5498571433","2024.41","7196.25","64"
"1050","987.59","268.21978021972","3.823","3.696","1376.4059999995","2024.41","7142.19","63"
"1051","984.78","267.4285714291","3.822","3.697","1376.3129999991","1988.31","7090.06","62"
"1052","981.44","267.21428571455","3.821","3.698","1367.3439999986","1988.34","7170.78","61"
"1053","977.78","264.90000000037","3.82","3.698","1358.375","1988.38","7106.06","60"
"1054","976.78","265.71428571455","3.82","3.699","1353.8439999986","1988.34","7125.12","59"
"1055","977.38","265.71428571455","3.821","3.7","1349.3430000003","1988.34","7086.25","58"
"1056","977.31","265.71428571455","3.82","3.699","1349.3440000005","1988.34","7098.88","57"
"1057","976.41","265.59999999963","3.821","3.7","1349.375","1988.38","7076.56","56"
"1058","976.22","265.71428571455","3.821","3.699","1344.8440000005","1988.34","7102.31","55"
"1059","975.84","264.21428571455","3.821","3.699","1344.8440000005","1952.34","7132.03","54"
"1060","974.19","264.85714285634","3.821","3.699","1340.3129999991","1952.31","7125.94","53"
"1061","973.53","264.19999999925","3.82","3.699","1340.4060000014","1952.41","7133.5","52"
"1062","958.66","256.81299999915","3.806","3.819","1004.8904999997","1756.97","7889.16","51"
"1063","961.16","261.59999999963","3.812","3.947","998.34399999864","1736.34","7696","50"
"1064","960.22","259.40000000037","3.813","3.703","1304.3440000005","1916.34","7230.12","49"
"1065","963.19","260","3.816","3.703","1308.8129999991","1916.31","7158.16","48"
"1066","964.62","261.82857142948","3.816","3.703","1317.875","1952.38","7128.5","47"
"1067","967.25","261.82857142948","3.817","3.702","1322.375","1952.38","7103.31","46"
"1068","963.44","261.21428571455","3.816","3.701","1326.8129999991","1952.31","7103.44","45"
"1069","960.5","260","3.816","3.701","1317.875","1952.38","7069.69","44"
"1070","962.56","261.21428571455","3.816","3.702","1309.4548571445","1916.31","7078.06","43"
"1071","962.88","260.11428571492","3.817","3.702","1313.375","1952.38","7087.38","42"
"1072","961.88","260.11428571492","3.817","3.702","1313.375","1952.38","7019.19","41"
"1073","962","259.71428571455","3.817","3.701","1313.3129999991","1916.31","7034.12","40"
"1074","960.5","259.90000000037","3.817","3.701","1313.375","1952.38","7024.5","39"
"1075","959.12","258.85714285634","3.817","3.702","1308.875","1916.38","7094.12","38"
"1076","956.56","258.21428571455","3.816","3.702","1304.25","1916.25","7077.38","37"
"1077","956.12","258","3.816","3.72","1299.875","1916.38","7065.81","36"
"1078","956.25","257.4857142847","3.817","3.702","1295.375","1916.38","7090.12","35"
"1079","951.62","256.30000000075","3.815","3.702","1295.3129999991","1916.31","7022.12","34"
"1080","950.31","255.59999999963","3.815","3.703","1290.8129999991","1916.31","7024.56","33"
"1081","948.62","255.4285714291","3.815","3.704","1286.25","1880.25","7087.31","32"
"1082","950.31","256.5714285709","3.816","3.704","1281.875","1880.38","7056.81","31"
"1083","952.62","257.4857142847","3.816","3.704","1286.3129999991","1916.31","7064.31","30"
"1084","954.25","257.35714285634","3.817","3.702","1290.8129999991","1916.31","7111.44","29"
"1085","954.06","257.14285714179","3.818","3.702","1290.875","1916.38","7135.88","28"
"1086","950.19","256.5714285709","3.816","3.702","1290.6870000008","1916.19","7155.5","27"
"1087","934.62","245.35924999975","3.8","3.821","938.31299999915","1673","7812.31","26"
"1088","939.31","253.0714285709","3.808","3.952","934.08928571455","1664.38","7730.25","25"
"1089","933.94","250.39285714365","3.808","3.707","1254.75","1880.25","7170.81","24"
"1090","935.62","250.23529411852","3.809","3.708","1241.375","1844.38","7112.88","23"
"1091","943.5","254.11764705926","3.811","3.707","1248.3120000008","1844.31","7093.75","22"
